initial_wealth,desired_annuity,probability
189,28,1.00
190,28,1.00
191,28,1.00
192,28,1.00
193,28,1.00
194,28,1.00
195,28,1.00
196,28,1.00
197,28,1.00
198,28,1.00
199,28,1.00
200,28,1.00
0,29,0.00
1,29,0.00
2,29,0.00
3,29,0.00
4,29,0.00
5,29,0.00
6,29,0.00
7,29,0.00
8,29,0.00
9,29,0.00
10,29,0.00
11,29,0.00
12,29,0.00
13,29,0.00
14,29,0.00
15,29,0.00
16,29,0.00
17,29,0.00
18,29,0.00
19,29,0.00
20,29,0.00
21,29,0.00
22,29,0.00
23,29,0.00
24,29,0.00
25,29,0.00
26,29,0.00
27,29,0.00
28,29,0.00
29,29,0.00
30,29,0.00
31,29,0.00
32,29,0.00
33,29,0.00
34,29,0.00
35,29,0.00
36,29,0.00
37,29,0.00
38,29,0.00
39,29,0.00
40,29,0.00
41,29,0.00
42,29,0.00
43,29,0.00
44,29,0.00
45,29,0.00
46,29,0.00
47,29,0.00
48,29,0.00
49,29,0.00
50,29,0.00
51,29,0.00
52,29,0.01
53,29,0.03
54,29,0.08
55,29,0.20
56,29,0.40
57,29,0.65
58,29,0.83
59,29,0.93
60,29,0.97
61,29,0.99
62,29,1.00
63,29,1.00
64,29,1.00
65,29,1.00
66,29,1.00
67,29,1.00
68,29,1.00
69,29,1.00
70,29,1.00
71,29,1.00
72,29,1.00
73,29,1.00
74,29,1.00
75,29,1.00
76,29,1.00
77,29,1.00
78,29,1.00
79,29,1.00
80,29,1.00
81,29,1.00
82,29,1.00
83,29,1.00
84,29,1.00
85,29,1.00
86,29,1.00
87,29,1.00
88,29,1.00
89,29,1.00
90,29,1.00
91,29,1.00
92,29,1.00
93,29,1.00
94,29,1.00
95,29,1.00
96,29,1.00
97,29,1.00
98,29,1.00
99,29,1.00
100,29,1.00
101,29,1.00
102,29,1.00
103,29,1.00
104,29,1.00
105,29,1.00
106,29,1.00
107,29,1.00
108,29,1.00
109,29,1.00
110,29,1.00
111,29,1.00
112,29,1.00
113,29,1.00
114,29,1.00
115,29,1.00
116,29,1.00
117,29,1.00
118,29,1.00
119,29,1.00
120,29,1.00
121,29,1.00
122,29,1.00
123,29,1.00
124,29,1.00
125,29,1.00
126,29,1.00
127,29,1.00
128,29,1.00
129,29,1.00
130,29,1.00
131,29,1.00
132,29,1.00
133,29,1.00
134,29,1.00
135,29,1.00
136,29,1.00
137,29,1.00
138,29,1.00
139,29,1.00
140,29,1.00
141,29,1.00
142,29,1.00
143,29,1.00
144,29,1.00
145,29,1.00
146,29,1.00
147,29,1.00
148,29,1.00
149,29,1.00
150,29,1.00
151,29,1.00
152,29,1.00
153,29,1.00
154,29,1.00
155,29,1.00
156,29,1.00
157,29,1.00
158,29,1.00
159,29,1.00
160,29,1.00
161,29,1.00
162,29,1.00
163,29,1.00
164,29,1.00
165,29,1.00
166,29,1.00
167,29,1.00
168,29,1.00
169,29,1.00
170,29,1.00
171,29,1.00
172,29,1.00
173,29,1.00
174,29,1.00
175,29,1.00
176,29,1.00
177,29,1.00
178,29,1.00
179,29,1.00
180,29,1.00
181,29,1.00
182,29,1.00
183,29,1.00
184,29,1.00
185,29,1.00
186,29,1.00
187,29,1.00
188,29,1.00
189,29,1.00
190,29,1.00
191,29,1.00
192,29,1.00
193,29,1.00
194,29,1.00
195,29,1.00
196,29,1.00
197,29,1.00
198,29,1.00
199,29,1.00
200,29,1.00
0,30,0.00
1,30,0.00
2,30,0.00
3,30,0.00
4,30,0.00
5,30,0.00
6,30,0.00
7,30,0.00
8,30,0.00
9,30,0.00
10,30,0.00
11,30,0.00
12,30,0.00
13,30,0.00
14,30,0.00
15,30,0.00
16,30,0.00
17,30,0.00
18,30,0.00
19,30,0.00
20,30,0.00
21,30,0.00
22,30,0.00
23,30,0.00
24,30,0.00
25,30,0.00
26,30,0.00
27,30,0.00
28,30,0.00
29,30,0.00
30,30,0.00
31,30,0.00
32,30,0.00
33,30,0.00
34,30,0.00
35,30,0.00
36,30,0.00
37,30,0.00
38,30,0.00
39,30,0.00
40,30,0.00
41,30,0.00
42,30,0.00
43,30,0.00
44,30,0.00
45,30,0.00
46,30,0.00
47,30,0.00
48,30,0.00
49,30,0.00
50,30,0.00
51,30,0.00
52,30,0.00
53,30,0.00
54,30,0.01
55,30,0.03
56,30,0.08
57,30,0.20
58,30,0.40
59,30,0.65
60,30,0.83
61,30,0.93
62,30,0.97
63,30,0.99
64,30,1.00
65,30,1.00
66,30,1.00
67,30,1.00
68,30,1.00
69,30,1.00
70,30,1.00
71,30,1.00
72,30,1.00
73,30,1.00
74,30,1.00
75,30,1.00
76,30,1.00
77,30,1.00
78,30,1.00
79,30,1.00
80,30,1.00
81,30,1.00
82,30,1.00
83,30,1.00
84,30,1.00
85,30,1.00
86,30,1.00
87,30,1.00
88,30,1.00
89,30,1.00
90,30,1.00
91,30,1.00
92,30,1.00
93,30,1.00
94,30,1.00
95,30,1.00
96,30,1.00
97,30,1.00
98,30,1.00
99,30,1.00
100,30,1.00
101,30,1.00
102,30,1.00
103,30,1.00
104,30,1.00
105,30,1.00
106,30,1.00
107,30,1.00
108,30,1.00
109,30,1.00
110,30,1.00
111,30,1.00
112,30,1.00
113,30,1.00
114,30,1.00
115,30,1.00
116,30,1.00
117,30,1.00
118,30,1.00
119,30,1.00
120,30,1.00
121,30,1.00
122,30,1.00
123,30,1.00
124,30,1.00
125,30,1.00
126,30,1.00
127,30,1.00
128,30,1.00
129,30,1.00
130,30,1.00
131,30,1.00
132,30,1.00
133,30,1.00
134,30,1.00
135,30,1.00
136,30,1.00
137,30,1.00
138,30,1.00
139,30,1.00
140,30,1.00
141,30,1.00
142,30,1.00
143,30,1.00
144,30,1.00
145,30,1.00
146,30,1.00
147,30,1.00
148,30,1.00
149,30,1.00
150,30,1.00
151,30,1.00
152,30,1.00
153,30,1.00
154,30,1.00
155,30,1.00
156,30,1.00
157,30,1.00
158,30,1.00
159,30,1.00
160,30,1.00
161,30,1.00
162,30,1.00
163,30,1.00
164,30,1.00
165,30,1.00
166,30,1.00
167,30,1.00
168,30,1.00
169,30,1.00
170,30,1.00
171,30,1.00
172,30,1.00
173,30,1.00
174,30,1.00
175,30,1.00
176,30,1.00
177,30,1.00
178,30,1.00
179,30,1.00
180,30,1.00
181,30,1.00
182,30,1.00
183,30,1.00
184,30,1.00
185,30,1.00
186,30,1.00
187,30,1.00
188,30,1.00
189,30,1.00
190,30,1.00
191,30,1.00
192,30,1.00
193,30,1.00
194,30,1.00
195,30,1.00
196,30,1.00
197,30,1.00
198,30,1.00
199,30,1.00
200,30,1.00
0,31,0.00
1,31,0.00
2,31,0.00
3,31,0.00
4,31,0.00
5,31,0.00
6,31,0.00
7,31,0.00
8,31,0.00
9,31,0.00
10,31,0.00
11,31,0.00
12,31,0.00
13,31,0.00
14,31,0.00
15,31,0.00
16,31,0.00
17,31,0.00
18,31,0.00
19,31,0.00
20,31,0.00
21,31,0.00
22,31,0.00
23,31,0.00
24,31,0.00
25,31,0.00
26,31,0.00
27,31,0.00
28,31,0.00
29,31,0.00
30,31,0.00
31,31,0.00
32,31,0.00
33,31,0.00
34,31,0.00
35,31,0.00
36,31,0.00
37,31,0.00
38,31,0.00
39,31,0.00
40,31,0.00
41,31,0.00
42,31,0.00
43,31,0.00
44,31,0.00
45,31,0.00
46,31,0.00
47,31,0.00
48,31,0.00
49,31,0.00
50,31,0.00
51,31,0.00
52,31,0.00
53,31,0.00
54,31,0.00
55,31,0.00
56,31,0.01
57,31,0.03
58,31,0.08
59,31,0.20
60,31,0.40
61,31,0.65
62,31,0.83
63,31,0.93
64,31,0.97
65,31,0.99
66,31,1.00
67,31,1.00
68,31,1.00
69,31,1.00
70,31,1.00
71,31,1.00
72,31,1.00
73,31,1.00
74,31,1.00
75,31,1.00
76,31,1.00
77,31,1.00
78,31,1.00
79,31,1.00
80,31,1.00
81,31,1.00
82,31,1.00
83,31,1.00
84,31,1.00
85,31,1.00
86,31,1.00
87,31,1.00
88,31,1.00
89,31,1.00
90,31,1.00
91,31,1.00
92,31,1.00
93,31,1.00
94,31,1.00
95,31,1.00
96,31,1.00
97,31,1.00
98,31,1.00
99,31,1.00
100,31,1.00
101,31,1.00
102,31,1.00
103,31,1.00
104,31,1.00
105,31,1.00
106,31,1.00
107,31,1.00
108,31,1.00
109,31,1.00
110,31,1.00
111,31,1.00
112,31,1.00
113,31,1.00
114,31,1.00
115,31,1.00
116,31,1.00
117,31,1.00
118,31,1.00
119,31,1.00
120,31,1.00
121,31,1.00
122,31,1.00
123,31,1.00
124,31,1.00
125,31,1.00
126,31,1.00
127,31,1.00
128,31,1.00
129,31,1.00
130,31,1.00
131,31,1.00
132,31,1.00
133,31,1.00
134,31,1.00
135,31,1.00
136,31,1.00
137,31,1.00
138,31,1.00
139,31,1.00
140,31,1.00
141,31,1.00
142,31,1.00
143,31,1.00
144,31,1.00
145,31,1.00
146,31,1.00
147,31,1.00
148,31,1.00
149,31,1.00
150,31,1.00
151,31,1.00
152,31,1.00
153,31,1.00
154,31,1.00
155,31,1.00
156,31,1.00
157,31,1.00
158,31,1.00
159,31,1.00
160,31,1.00
161,31,1.00
162,31,1.00
163,31,1.00
164,31,1.00
165,31,1.00
166,31,1.00
167,31,1.00
168,31,1.00
169,31,1.00
170,31,1.00
171,31,1.00
172,31,1.00
173,31,1.00
174,31,1.00
175,31,1.00
176,31,1.00
177,31,1.00
178,31,1.00
179,31,1.00
180,31,1.00
181,31,1.00
182,31,1.00
183,31,1.00
184,31,1.00
185,31,1.00
186,31,1.00
187,31,1.00
188,31,1.00
189,31,1.00
190,31,1.00
191,31,1.00
192,31,1.00
193,31,1.00
194,31,1.00
195,31,1.00
196,31,1.00
197,31,1.00
198,31,1.00
199,31,1.00
200,31,1.00
0,32,0.00
1,32,0.00
2,32,0.00
3,32,0.00
4,32,0.00
5,32,0.00
6,32,0.00
7,32,0.00
8,32,0.00
9,32,0.00
10,32,0.00
11,32,0.00
12,32,0.00
13,32,0.00
14,32,0.00
15,32,0.00
16,32,0.00
17,32,0.00
18,32,0.00
19,32,0.00
20,32,0.00
21,32,0.00
22,32,0.00
23,32,0.00
24,32,0.00
25,32,0.00
26,32,0.00
27,32,0.00
28,32,0.00
29,32,0.00
30,32,0.00
31,32,0.00
32,32,0.00
33,32,0.00
34,32,0.00
35,32,0.00
36,32,0.00
37,32,0.00
38,32,0.00
39,32,0.00
40,32,0.00
41,32,0.00
42,32,0.00
43,32,0.00
44,32,0.00
45,32,0.00
46,32,0.00
47,32,0.00
48,32,0.00
49,32,0.00
50,32,0.00
51,32,0.00
52,32,0.00
53,32,0.00
54,32,0.00
55,32,0.00
56,32,0.00
57,32,0.00
58,32,0.01
59,32,0.03
60,32,0.08
61,32,0.20
62,32,0.40
63,32,0.65
64,32,0.83
65,32,0.93
66,32,0.97
67,32,0.99
68,32,1.00
69,32,1.00
70,32,1.00
71,32,1.00
72,32,1.00
73,32,1.00
74,32,1.00
75,32,1.00
76,32,1.00
77,32,1.00
78,32,1.00
79,32,1.00
80,32,1.00
81,32,1.00
82,32,1.00
83,32,1.00
84,32,1.00
85,32,1.00
86,32,1.00
87,32,1.00
88,32,1.00
89,32,1.00
90,32,1.00
91,32,1.00
92,32,1.00
93,32,1.00
94,32,1.00
95,32,1.00
96,32,1.00
97,32,1.00
98,32,1.00
99,32,1.00
100,32,1.00
101,32,1.00
102,32,1.00
103,32,1.00
104,32,1.00
105,32,1.00
106,32,1.00
107,32,1.00
108,32,1.00
109,32,1.00
110,32,1.00
111,32,1.00
112,32,1.00
113,32,1.00
114,32,1.00
115,32,1.00
116,32,1.00
117,32,1.00
118,32,1.00
119,32,1.00
120,32,1.00
121,32,1.00
122,32,1.00
123,32,1.00
124,32,1.00
125,32,1.00
126,32,1.00
127,32,1.00
128,32,1.00
129,32,1.00
130,32,1.00
131,32,1.00
132,32,1.00
133,32,1.00
134,32,1.00
135,32,1.00
136,32,1.00
137,32,1.00
138,32,1.00
139,32,1.00
140,32,1.00
141,32,1.00
142,32,1.00
143,32,1.00
144,32,1.00
145,32,1.00
146,32,1.00
147,32,1.00
148,32,1.00
149,32,1.00
150,32,1.00
151,32,1.00
152,32,1.00
153,32,1.00
154,32,1.00
155,32,1.00
156,32,1.00
157,32,1.00
158,32,1.00
159,32,1.00
160,32,1.00
161,32,1.00
162,32,1.00
163,32,1.00
164,32,1.00
165,32,1.00
166,32,1.00
167,32,1.00
168,32,1.00
169,32,1.00
170,32,1.00
171,32,1.00
172,32,1.00
173,32,1.00
174,32,1.00
175,32,1.00
176,32,1.00
177,32,1.00
178,32,1.00
179,32,1.00
180,32,1.00
181,32,1.00
182,32,1.00
183,32,1.00
184,32,1.00
185,32,1.00
186,32,1.00
187,32,1.00
188,32,1.00
189,32,1.00
190,32,1.00
191,32,1.00
192,32,1.00
193,32,1.00
194,32,1.00
195,32,1.00
196,32,1.00
197,32,1.00
198,32,1.00
199,32,1.00
200,32,1.00
0,33,0.00
1,33,0.00
2,33,0.00
3,33,0.00
4,33,0.00
5,33,0.00
6,33,0.00
7,33,0.00
8,33,0.00
9,33,0.00
10,33,0.00
11,33,0.00
12,33,0.00
13,33,0.00
14,33,0.00
15,33,0.00
16,33,0.00
17,33,0.00
18,33,0.00
19,33,0.00
20,33,0.00
21,33,0.00
22,33,0.00
23,33,0.00
24,33,0.00
25,33,0.00
26,33,0.00
27,33,0.00
28,33,0.00
29,33,0.00
30,33,0.00
31,33,0.00
32,33,0.00
33,33,0.00
34,33,0.00
35,33,0.00
36,33,0.00
37,33,0.00
38,33,0.00
39,33,0.00
40,33,0.00
41,33,0.00
42,33,0.00
43,33,0.00
44,33,0.00
45,33,0.00
46,33,0.00
47,33,0.00
48,33,0.00
49,33,0.00
50,33,0.00
51,33,0.00
52,33,0.00
53,33,0.00
54,33,0.00
55,33,0.00
56,33,0.00
57,33,0.00
58,33,0.00
59,33,0.00
60,33,0.01
61,33,0.03
62,33,0.08
63,33,0.20
64,33,0.40
65,33,0.65
66,33,0.83
67,33,0.93
68,33,0.97
69,33,0.99
70,33,1.00
71,33,1.00
72,33,1.00
73,33,1.00
74,33,1.00
75,33,1.00
76,33,1.00
77,33,1.00
78,33,1.00
79,33,1.00
80,33,1.00
81,33,1.00
82,33,1.00
83,33,1.00
84,33,1.00
85,33,1.00
86,33,1.00
87,33,1.00
88,33,1.00
89,33,1.00
90,33,1.00
91,33,1.00
92,33,1.00
93,33,1.00
94,33,1.00
95,33,1.00
96,33,1.00
97,33,1.00
98,33,1.00
99,33,1.00
100,33,1.00
101,33,1.00
102,33,1.00
103,33,1.00
104,33,1.00
105,33,1.00
106,33,1.00
107,33,1.00
108,33,1.00
109,33,1.00
110,33,1.00
111,33,1.00
112,33,1.00
113,33,1.00
114,33,1.00
115,33,1.00
116,33,1.00
117,33,1.00
118,33,1.00
119,33,1.00
120,33,1.00
121,33,1.00
122,33,1.00
123,33,1.00
124,33,1.00
125,33,1.00
126,33,1.00
127,33,1.00
128,33,1.00
129,33,1.00
130,33,1.00
131,33,1.00
132,33,1.00
133,33,1.00
134,33,1.00
135,33,1.00
136,33,1.00
137,33,1.00
138,33,1.00
139,33,1.00
140,33,1.00
141,33,1.00
142,33,1.00
143,33,1.00
144,33,1.00
145,33,1.00
146,33,1.00
147,33,1.00
148,33,1.00
149,33,1.00
150,33,1.00
151,33,1.00
152,33,1.00
153,33,1.00
154,33,1.00
155,33,1.00
156,33,1.00
157,33,1.00
158,33,1.00
159,33,1.00
160,33,1.00
161,33,1.00
162,33,1.00
163,33,1.00
164,33,1.00
165,33,1.00
166,33,1.00
167,33,1.00
168,33,1.00
169,33,1.00
170,33,1.00
171,33,1.00
172,33,1.00
173,33,1.00
174,33,1.00
175,33,1.00
176,33,1.00
177,33,1.00
178,33,1.00
179,33,1.00
180,33,1.00
181,33,1.00
182,33,1.00
183,33,1.00
184,33,1.00
185,33,1.00
186,33,1.00
187,33,1.00
188,33,1.00
189,33,1.00
190,33,1.00
191,33,1.00
192,33,1.00
193,33,1.00
194,33,1.00
195,33,1.00
196,33,1.00
197,33,1.00
198,33,1.00
199,33,1.00
200,33,1.00
0,34,0.00
1,34,0.00
2,34,0.00
3,34,0.00
4,34,0.00
5,34,0.00
6,34,0.00
7,34,0.00
8,34,0.00
9,34,0.00
10,34,0.00
11,34,0.00
12,34,0.00
13,34,0.00
14,34,0.00
15,34,0.00
16,34,0.00
17,34,0.00
18,34,0.00
19,34,0.00
20,34,0.00
21,34,0.00
22,34,0.00
23,34,0.00
24,34,0.00
25,34,0.00
26,34,0.00
27,34,0.00
28,34,0.00
29,34,0.00
30,34,0.00
31,34,0.00
32,34,0.00
33,34,0.00
34,34,0.00
35,34,0.00
36,34,0.00
37,34,0.00
38,34,0.00
39,34,0.00
40,34,0.00
41,34,0.00
42,34,0.00
43,34,0.00
44,34,0.00
45,34,0.00
46,34,0.00
47,34,0.00
48,34,0.00
49,34,0.00
50,34,0.00
51,34,0.00
52,34,0.00
53,34,0.00
54,34,0.00
55,34,0.00
56,34,0.00
57,34,0.00
58,34,0.00
59,34,0.00
60,34,0.00
61,34,0.00
62,34,0.01
63,34,0.03
64,34,0.08
65,34,0.20
66,34,0.40
67,34,0.65
68,34,0.83
69,34,0.93
70,34,0.97
71,34,0.99
72,34,1.00
73,34,1.00
74,34,1.00
75,34,1.00
76,34,1.00
77,34,1.00
78,34,1.00
79,34,1.00
80,34,1.00
81,34,1.00
82,34,1.00
83,34,1.00
84,34,1.00
85,34,1.00
86,34,1.00
87,34,1.00
88,34,1.00
89,34,1.00
90,34,1.00
91,34,1.00
92,34,1.00
93,34,1.00
94,34,1.00
95,34,1.00
96,34,1.00
97,34,1.00
98,34,1.00
99,34,1.00
100,34,1.00
101,34,1.00
102,34,1.00
103,34,1.00
104,34,1.00
105,34,1.00
106,34,1.00
107,34,1.00
108,34,1.00
109,34,1.00
110,34,1.00
111,34,1.00
112,34,1.00
113,34,1.00
114,34,1.00
115,34,1.00
116,34,1.00
117,34,1.00
118,34,1.00
119,34,1.00
120,34,1.00
121,34,1.00
122,34,1.00
123,34,1.00
124,34,1.00
125,34,1.00
126,34,1.00
127,34,1.00
128,34,1.00
129,34,1.00
130,34,1.00
131,34,1.00
132,34,1.00
133,34,1.00
134,34,1.00
135,34,1.00
136,34,1.00
137,34,1.00
138,34,1.00
139,34,1.00
140,34,1.00
141,34,1.00
142,34,1.00
143,34,1.00
144,34,1.00
145,34,1.00
146,34,1.00
147,34,1.00
148,34,1.00
149,34,1.00
150,34,1.00
151,34,1.00
152,34,1.00
153,34,1.00
154,34,1.00
155,34,1.00
156,34,1.00
157,34,1.00
158,34,1.00
159,34,1.00
160,34,1.00
161,34,1.00
162,34,1.00
163,34,1.00
164,34,1.00
165,34,1.00
166,34,1.00
167,34,1.00
168,34,1.00
169,34,1.00
170,34,1.00
171,34,1.00
172,34,1.00
173,34,1.00
174,34,1.00
175,34,1.00
176,34,1.00
177,34,1.00
178,34,1.00
179,34,1.00
180,34,1.00
181,34,1.00
182,34,1.00
183,34,1.00
184,34,1.00
185,34,1.00
186,34,1.00
187,34,1.00
188,34,1.00
189,34,1.00
190,34,1.00
191,34,1.00
192,34,1.00
193,34,1.00
194,34,1.00
195,34,1.00
196,34,1.00
197,34,1.00
198,34,1.00
199,34,1.00
200,34,1.00
0,35,0.00
1,35,0.00
2,35,0.00
3,35,0.00
4,35,0.00
5,35,0.00
6,35,0.00
7,35,0.00
8,35,0.00
9,35,0.00
10,35,0.00
11,35,0.00
12,35,0.00
13,35,0.00
14,35,0.00
15,35,0.00
16,35,0.00
17,35,0.00
18,35,0.00
19,35,0.00
20,35,0.00
21,35,0.00
22,35,0.00
23,35,0.00
24,35,0.00
25,35,0.00
26,35,0.00
27,35,0.00
28,35,0.00
29,35,0.00
30,35,0.00
31,35,0.00
32,35,0.00
33,35,0.00
34,35,0.00
35,35,0.00
36,35,0.00
37,35,0.00
38,35,0.00
39,35,0.00
40,35,0.00
41,35,0.00
42,35,0.00
43,35,0.00
44,35,0.00
45,35,0.00
46,35,0.00
47,35,0.00
48,35,0.00
49,35,0.00
50,35,0.00
51,35,0.00
52,35,0.00
53,35,0.00
54,35,0.00
55,35,0.00
56,35,0.00
57,35,0.00
58,35,0.00
59,35,0.00
60,35,0.00
61,35,0.00
62,35,0.00
63,35,0.00
64,35,0.01
65,35,0.03
66,35,0.08
67,35,0.20
68,35,0.40
69,35,0.65
70,35,0.83
71,35,0.93
72,35,0.97
73,35,0.99
74,35,1.00
75,35,1.00
76,35,1.00
77,35,1.00
78,35,1.00
79,35,1.00
80,35,1.00
81,35,1.00
82,35,1.00
83,35,1.00
84,35,1.00
85,35,1.00
86,35,1.00
87,35,1.00
88,35,1.00
89,35,1.00
90,35,1.00
91,35,1.00
92,35,1.00
93,35,1.00
94,35,1.00
95,35,1.00
96,35,1.00
97,35,1.00
98,35,1.00
99,35,1.00
100,35,1.00
101,35,1.00
102,35,1.00
103,35,1.00
104,35,1.00
105,35,1.00
106,35,1.00
107,35,1.00
108,35,1.00
109,35,1.00
110,35,1.00
111,35,1.00
112,35,1.00
113,35,1.00
114,35,1.00
115,35,1.00
116,35,1.00
117,35,1.00
118,35,1.00
119,35,1.00
120,35,1.00
121,35,1.00
122,35,1.00
123,35,1.00
124,35,1.00
125,35,1.00
126,35,1.00
127,35,1.00
128,35,1.00
129,35,1.00
130,35,1.00
131,35,1.00
132,35,1.00
133,35,1.00
134,35,1.00
135,35,1.00
136,35,1.00
137,35,1.00
138,35,1.00
139,35,1.00
140,35,1.00
141,35,1.00
142,35,1.00
143,35,1.00
144,35,1.00
145,35,1.00
146,35,1.00
147,35,1.00
148,35,1.00
149,35,1.00
150,35,1.00
151,35,1.00
152,35,1.00
153,35,1.00
154,35,1.00
155,35,1.00
156,35,1.00
157,35,1.00
158,35,1.00
159,35,1.00
160,35,1.00
161,35,1.00
162,35,1.00
163,35,1.00
164,35,1.00
165,35,1.00
166,35,1.00
167,35,1.00
168,35,1.00
169,35,1.00
170,35,1.00
171,35,1.00
172,35,1.00
173,35,1.00
174,35,1.00
175,35,1.00
176,35,1.00
177,35,1.00
178,35,1.00
179,35,1.00
180,35,1.00
181,35,1.00
182,35,1.00
183,35,1.00
184,35,1.00
185,35,1.00
186,35,1.00
187,35,1.00
188,35,1.00
189,35,1.00
190,35,1.00
191,35,1.00
192,35,1.00
193,35,1.00
194,35,1.00
195,35,1.00
196,35,1.00
197,35,1.00
198,35,1.00
199,35,1.00
200,35,1.00
0,36,0.00
1,36,0.00
2,36,0.00
3,36,0.00
4,36,0.00
5,36,0.00
6,36,0.00
7,36,0.00
8,36,0.00
9,36,0.00
10,36,0.00
11,36,0.00
12,36,0.00
13,36,0.00
14,36,0.00
15,36,0.00
16,36,0.00
17,36,0.00
18,36,0.00
19,36,0.00
20,36,0.00
21,36,0.00
22,36,0.00
23,36,0.00
24,36,0.00
25,36,0.00
26,36,0.00
27,36,0.00
28,36,0.00
29,36,0.00
30,36,0.00
31,36,0.00
32,36,0.00
33,36,0.00
34,36,0.00
35,36,0.00
36,36,0.00
37,36,0.00
38,36,0.00
39,36,0.00
40,36,0.00
41,36,0.00
42,36,0.00
43,36,0.00
44,36,0.00
45,36,0.00
46,36,0.00
47,36,0.00
48,36,0.00
49,36,0.00
50,36,0.00
51,36,0.00
52,36,0.00
53,36,0.00
54,36,0.00
55,36,0.00
56,36,0.00
57,36,0.00
58,36,0.00
59,36,0.00
60,36,0.00
61,36,0.00
62,36,0.00
63,36,0.00
64,36,0.00
65,36,0.00
66,36,0.01
67,36,0.03
68,36,0.08
69,36,0.20
70,36,0.40
71,36,0.65
72,36,0.83
73,36,0.93
74,36,0.97
75,36,0.99
76,36,1.00
77,36,1.00
78,36,1.00
79,36,1.00
80,36,1.00
81,36,1.00
82,36,1.00
83,36,1.00
84,36,1.00
85,36,1.00
86,36,1.00
87,36,1.00
88,36,1.00
89,36,1.00
90,36,1.00
91,36,1.00
92,36,1.00
93,36,1.00
94,36,1.00
95,36,1.00
96,36,1.00
97,36,1.00
98,36,1.00
99,36,1.00
100,36,1.00
101,36,1.00
102,36,1.00
103,36,1.00
104,36,1.00
105,36,1.00
106,36,1.00
107,36,1.00
108,36,1.00
109,36,1.00
110,36,1.00
111,36,1.00
112,36,1.00
113,36,1.00
114,36,1.00
115,36,1.00
116,36,1.00
117,36,1.00
118,36,1.00
119,36,1.00
120,36,1.00
121,36,1.00
122,36,1.00
123,36,1.00
124,36,1.00
125,36,1.00
126,36,1.00
127,36,1.00
128,36,1.00
129,36,1.00
130,36,1.00
131,36,1.00
132,36,1.00
133,36,1.00
134,36,1.00
135,36,1.00
136,36,1.00
137,36,1.00
138,36,1.00
139,36,1.00
140,36,1.00
141,36,1.00
142,36,1.00
143,36,1.00
144,36,1.00
145,36,1.00
146,36,1.00
147,36,1.00
148,36,1.00
149,36,1.00
150,36,1.00
151,36,1.00
152,36,1.00
153,36,1.00
154,36,1.00
155,36,1.00
156,36,1.00
157,36,1.00
158,36,1.00
159,36,1.00
160,36,1.00
161,36,1.00
162,36,1.00
163,36,1.00
164,36,1.00
165,36,1.00
166,36,1.00
167,36,1.00
168,36,1.00
169,36,1.00
170,36,1.00
171,36,1.00
172,36,1.00
173,36,1.00
174,36,1.00
175,36,1.00
176,36,1.00
177,36,1.00
178,36,1.00
179,36,1.00
180,36,1.00
181,36,1.00
182,36,1.00
183,36,1.00
184,36,1.00
185,36,1.00
186,36,1.00
187,36,1.00
188,36,1.00
189,36,1.00
190,36,1.00
191,36,1.00
192,36,1.00
193,36,1.00
194,36,1.00
195,36,1.00
196,36,1.00
197,36,1.00
198,36,1.00
199,36,1.00
200,36,1.00
0,37,0.00
1,37,0.00
2,37,0.00
3,37,0.00
4,37,0.00
5,37,0.00
6,37,0.00
7,37,0.00
8,37,0.00
9,37,0.00
10,37,0.00
11,37,0.00
12,37,0.00
13,37,0.00
14,37,0.00
15,37,0.00
16,37,0.00
17,37,0.00
18,37,0.00
19,37,0.00
20,37,0.00
21,37,0.00
22,37,0.00
23,37,0.00
24,37,0.00
25,37,0.00
26,37,0.00
27,37,0.00
28,37,0.00
29,37,0.00
30,37,0.00
31,37,0.00
32,37,0.00
33,37,0.00
34,37,0.00
35,37,0.00
36,37,0.00
37,37,0.00
38,37,0.00
39,37,0.00
40,37,0.00
41,37,0.00
42,37,0.00
43,37,0.00
44,37,0.00
45,37,0.00
46,37,0.00
47,37,0.00
48,37,0.00
49,37,0.00
50,37,0.00
51,37,0.00
52,37,0.00
53,37,0.00
54,37,0.00
55,37,0.00
56,37,0.00
57,37,0.00
58,37,0.00
59,37,0.00
60,37,0.00
61,37,0.00
62,37,0.00
63,37,0.00
64,37,0.00
65,37,0.00
66,37,0.00
67,37,0.00
68,37,0.01
69,37,0.03
70,37,0.08
71,37,0.20
72,37,0.40
73,37,0.65
74,37,0.83
75,37,0.93
76,37,0.97
77,37,0.99
78,37,1.00
79,37,1.00
80,37,1.00
81,37,1.00
82,37,1.00
83,37,1.00
84,37,1.00
85,37,1.00
86,37,1.00
87,37,1.00
88,37,1.00
89,37,1.00
90,37,1.00
91,37,1.00
92,37,1.00
93,37,1.00
94,37,1.00
95,37,1.00
96,37,1.00
97,37,1.00
98,37,1.00
99,37,1.00
100,37,1.00
101,37,1.00
102,37,1.00
103,37,1.00
104,37,1.00
105,37,1.00
106,37,1.00
107,37,1.00
108,37,1.00
109,37,1.00
110,37,1.00
111,37,1.00
112,37,1.00
113,37,1.00
114,37,1.00
115,37,1.00
116,37,1.00
117,37,1.00
118,37,1.00
119,37,1.00
120,37,1.00
121,37,1.00
122,37,1.00
123,37,1.00
124,37,1.00
125,37,1.00
126,37,1.00
